date,country_territory_area,total_confirmed_cases,total_confirmed_new_cases,total_deaths,total_new_deaths
2020/06/11,Malaysia,8338,2,118,1
2020/06/11,Maldives,1962,20,8,0
2020/06/11,Mali,1667,81,96,2
2020/06/11,Martinique,202,0,14,0
2020/06/11,Mauritania,1283,121,71,8
2020/06/11,Mauritius,337,0,10,0
2020/06/11,Mayotte,2226,51,28,0
2020/06/11,Mexico,124301,4199,14649,596
2020/06/11,Mongolia,194,0,0,0
2020/06/11,Montserrat,11,0,1,0
2020/06/11,Morocco,8508,71,211,1
2020/06/11,Mozambique,472,19,2,0
2020/06/11,Myanmar,248,2,6,0
2020/06/11,Namibia,31,0,0,0
2020/06/11,Nepal,4364,279,15,0
2020/06/11,Netherlands,48087,184,6042,11
2020/06/11,NewCaledonia,21,0,0,0
2020/06/11,NewZealand,1154,0,22,0
2020/06/11,Nicaragua,1655,346,55,9
2020/06/11,Niger,974,0,65,0
2020/06/11,Nigeria,13873,409,382,17
2020/06/11,NorthMacedonia,3367,125,164,7
2020/06/11,NorthernMarianaIslands,30,0,2,0
2020/06/11,Norway,8576,13,239,0
2020/06/11,Oman,18887,689,84,1
2020/06/11,Pakistan,119536,5834,2356,101
2020/06/11,Panama,17233,379,403,5
2020/06/11,PapuaNewGuinea,8,0,0,0
2020/06/11,Paraguay,1202,15,11,0
2020/06/11,Peru,203736,4040,5738,167
2020/06/11,Philippines,23732,740,1027,10
2020/06/11,Poland,27757,197,1206,23
2020/06/11,Portugal,35600,294,1495,3
2020/06/11,PuertoRico,5329,144,143,1
2020/06/11,Qatar,73595,1716,66,4
2020/06/11,RepublicofKorea,11947,45,276,0
2020/06/11,RepublicofMoldova,10321,296,371,4
2020/06/11,Romania,20945,196,1360,15
2020/06/11,RussianFederation,502436,8779,6532,174
2020/06/11,Rwanda,476,13,2,0
2020/06/11,Réunion,486,5,1,0
2020/06/11,SaintBarthélemy,6,0,0,0
2020/06/11,SaintKittsandNevis,15,0,0,0
2020/06/11,SaintLucia,19,0,0,0
2020/06/11,SaintMartin,41,0,3,0
2020/06/11,SaintPierreandMiquelon,1,0,0,0
2020/06/11,SaintVincentandtheGrenadines,27,0,0,0
2020/06/11,SaudiArabia,112288,3717,819,36
2020/06/11,Senegal,4640,124,54,2
2020/06/11,Serbia,12031,66,251,1
2020/06/11,Seychelles,11,0,0,0
2020/06/11,SierraLeone,1062,37,50,0
2020/06/11,Singapore,38965,451,25,0
2020/06/11,SintMaarten,77,0,15,0
2020/06/11,Somalia,2452,36,85,0
2020/06/11,SouthAfrica,55421,2430,1210,48
2020/06/11,SouthSudan,1606,0,20,0
2020/06/11,Spain,242280,314,27136,0
2020/06/11,SriLanka,1869,10,11,0
2020/06/11,Sudan,6582,155,401,12
2020/06/11,Suriname,137,4,2,0
2020/06/11,Sweden,46814,890,4795,78
2020/06/11,Switzerland,30928,23,1674,12
2020/06/11,SyrianArabRepublic,152,6,6,0
2020/06/11,SãoToméandPríncipe,388,93,10,0
2020/06/11,Tajikistan,4763,73,48,0
2020/06/11,Thailand,3125,0,58,0
2020/06/11,TheUnitedKingdom,290147,1003,41128,245
2020/06/11,Timor-Leste,24,0,0,0
2020/06/11,Togo,522,25,13,0
2020/06/11,Tunisia,1087,0,49,0
2020/06/11,Turkey,173036,922,4746,17
2020/06/11,TurksandCaicosIslands,12,0,1,0
2020/06/11,Uganda,794,19,0,0
2020/06/11,Ukraine,29070,689,854,21
2020/06/11,UnitedArabEmirates,40507,603,284,1
2020/06/11,UnitedStatesVirginIslands,72,1,6,0
2020/06/11,UnitedStatesofAmerica,1968331,17235,111978,1208
2020/06/11,Uruguay,846,1,23,0
2020/06/11,Uzbekistan,4695,148,19,1
2020/06/11,Venezuela(BolivarianRepublicof),2632,159,23,1
2020/06/11,VietNam,332,0,0,0
2020/06/11,Yemen,564,36,130,2
2020/06/11,Zambia,1252,52,10,0
2020/06/11,Zimbabwe,320,6,4,0
2020/06/12,Afghanistan,23546,656,446,20
2020/06/12,Algeria,10589,105,741,9
2020/06/12,Angola,118,5,5,1
2020/06/12,Anguilla,3,0,0,0
2020/06/12,AntiguaandBarbuda,25,0,3,0
2020/06/12,Argentina,25987,1226,741,24
2020/06/12,Armenia,15281,612,258,13
2020/06/12,Aruba,101,0,3,0
2020/06/12,Australia,7285,18,102,0
2020/06/12,Bahamas,103,0,11,0
2020/06/12,Bahrain,16667,0,34,2
2020/06/12,Bangladesh,78052,3187,1049,37
2020/06/12,Barbados,96,0,7,0
2020/06/12,Belarus,51816,750,293,5
2020/06/12,Belgium,59711,142,9636,7
2020/06/12,Belize,20,0,2,0
2020/06/12,Benin,390,51,5,1
2020/06/12,Bermuda,141,0,9,0
2020/06/12,Bhutan,62,0,0,0
2020/06/12,Bolivia(PlurinationalStateof),15281,637,512,25
2020/06/12,"Bonaire,SintEustatiusandSaba",7,0,0,0
2020/06/12,Botswana,48,0,1,0
2020/06/12,Brazil,772416,32913,39680,1274
2020/06/12,BritishVirginIslands,8,0,1,0
2020/06/12,BruneiDarussalam,141,0,2,0
2020/06/12,BurkinaFaso,891,0,53,0
2020/06/12,Burundi,94,11,1,0
2020/06/12,CaboVerde,657,41,6,1
2020/06/12,Cambodia,126,0,0,0
2020/06/12,Cameroon,8681,0,215,0
2020/06/12,Canada,97125,472,7960,63
2020/06/12,CaymanIslands,180,4,1,0
2020/06/12,CentralAfricanRepublic,2044,156,5,0
2020/06/12,Chad,848,2,72,0
2020/06/12,Chile,154092,5596,2648,173
2020/06/12,China,84659,7,4645,0
2020/06/12,Colombia,43682,1604,1433,61
2020/06/12,Comoros,162,0,2,0
2020/06/12,Congo,745,17,25,1
2020/06/12,CostaRica,1461,86,12,1
2020/06/12,Cuba,2219,8,84,1
2020/06/12,Curaçao,22,0,1,0
2020/06/12,Côted’Ivoire,4404,223,41,0
2020/06/12,DemocraticRepublicoftheCongo,4514,125,97,1
2020/06/12,Djibouti,4398,25,37,3
2020/06/12,Dominica,16,0,0,0
2020/06/12,DominicanRepublic,21437,629,561,11
2020/06/12,Ecuador,44440,0,3720,0
2020/06/12,Egypt,39726,1442,1395,53
2020/06/12,ElSalvador,3373,99,64,4
2020/06/12,EquatorialGuinea,1043,0,12,0
2020/06/12,Eritrea,41,0,0,0
2020/06/12,Eswatini,449,51,3,0
2020/06/12,Ethiopia,2670,164,40,5
2020/06/12,FalklandIslands(Malvinas),13,0,0,0
2020/06/12,FaroeIslands,187,0,0,0
2020/06/12,Fiji,18,0,0,0
2020/06/12,France,151503,358,29284,27
2020/06/12,FrenchGuiana,917,52,2,0
2020/06/12,Gabon,3463,169,23,2
2020/06/12,Gambia,28,0,1,0
2020/06/12,Germany,185674,258,8763,8
2020/06/12,Ghana,10358,157,48,0
2020/06/12,Gibraltar,176,0,0,0
2020/06/12,Greenland,13,0,0,0
2020/06/12,Grenada,23,0,0,0
2020/06/12,Guadeloupe,164,0,14,0
2020/06/12,Guatemala,8221,355,316,27
2020/06/12,Guernsey,252,0,13,0
2020/06/12,Guinea,4372,81,23,0
2020/06/12,Guinea-Bissau,1389,0,12,0
2020/06/12,Guyana,156,0,12,0
2020/06/12,Haiti,3796,134,58,2
2020/06/12,Honduras,7360,425,290,19
2020/06/12,India,297535,10956,8498,396
2020/06/12,Indonesia,35295,979,2000,41
2020/06/12,Iran(IslamicRepublicof),180176,2238,8584,78
2020/06/12,Iraq,16675,1261,457,31
2020/06/12,Italy,236142,379,34167,53
2020/06/12,Jamaica,598,0,10,0
2020/06/12,Japan,17332,40,922,2
2020/06/12,Jersey,313,0,30,0
2020/06/12,Jordan,890,27,9,0
2020/06/12,Kenya,3215,121,92,3
2020/06/12,Kuwait,34432,609,279,4
2020/06/12,LaoPeople'sDemocraticRepublic,19,0,0,0
2020/06/12,Lebanon,1402,14,31,1
2020/06/12,Lesotho,4,0,0,0
2020/06/12,Liberia,410,13,31,0
2020/06/12,Libya,393,15,5,0
2020/06/12,Madagascar,1203,41,10,0
2020/06/12,Malawi,481,26,4,0
2020/06/12,Malaysia,8369,31,118,0
2020/06/12,Maldives,1976,14,8,0
2020/06/12,Mali,1722,55,97,1
2020/06/12,Martinique,202,0,14,0
2020/06/12,Mauritania,1283,0,71,0
2020/06/12,Mauritius,337,0,10,0
2020/06/12,Mayotte,2240,34,28,0
2020/06/12,Mexico,129184,4883,15357,708
2020/06/12,Mongolia,194,0,0,0
2020/06/12,Montserrat,11,0,1,0
2020/06/12,Morocco,8537,29,211,0
2020/06/12,Mozambique,489,17,2,0
2020/06/12,Myanmar,261,13,6,0
2020/06/12,Namibia,31,0,0,0
2020/06/12,Nepal,4614,250,15,0
2020/06/12,NewCaledonia,21,0,0,0
2020/06/12,NewZealand,1154,0,22,0
2020/06/12,Nicaragua,1655,0,55,0
2020/06/12,Niger,974,0,65,0
2020/06/12,Nigeria,14554,681,387,5
2020/06/12,NorthernMarianaIslands,30,0,2,0
2020/06/12,Oman,19954,1067,89,5
2020/06/12,Pakistan,125521,5985,2463,107
2020/06/12,Panama,17889,656,413,10
2020/06/12,PapuaNewGuinea,8,0,0,0
2020/06/12,Paraguay,1230,28,11,0
2020/06/12,Peru,208823,5087,5903,165
2020/06/12,Philippines,24175,443,1036,9
2020/06/12,PuertoRico,5352,23,144,1
2020/06/12,Qatar,75071,1476,69,3
2020/06/12,RepublicofKorea,12003,56,277,1
2020/06/12,RussianFederation,511423,8987,6715,183
2020/06/12,Rwanda,494,18,2,0
2020/06/12,Réunion,487,1,1,0
2020/06/12,SaintBarthélemy,6,0,0,0
2020/06/12,SaintKittsandNevis,15,0,0,0
2020/06/12,SaintLucia,19,0,0,0
2020/06/12,SaintMartin,41,0,3,0
2020/06/12,SaintPierreandMiquelon,1,0,0,0
2020/06/12,SaintVincentandtheGrenadines,27,0,0,0
2020/06/12,SaudiArabia,116021,3733,857,38
2020/06/12,Senegal,4759,119,55,1
2020/06/12,Seychelles,11,0,0,0
2020/06/12,SierraLeone,1085,23,50,0
2020/06/12,Singapore,39387,422,25,0
2020/06/12,SintMaarten,77,0,15,0
2020/06/12,Somalia,2513,61,85,0
2020/06/12,SouthSudan,1606,0,22,2
2020/06/12,Spain,242707,427,27136,0
2020/06/12,SriLanka,1877,8,11,0
2020/06/12,Sudan,6730,148,413,12
2020/06/12,Suriname,144,7,2,0
2020/06/12,SyrianArabRepublic,164,12,6,0
2020/06/12,SãoToméandPríncipe,388,0,10,0
2020/06/12,Thailand,3129,4,58,0
2020/06/12,TheUnitedKingdom,291413,1266,41279,151
2020/06/12,Timor-Leste,24,0,0,0
2020/06/12,Togo,522,0,13,0
2020/06/12,Tunisia,1087,0,49,0
2020/06/12,Turkey,174023,987,4763,17
2020/06/12,TurksandCaicosIslands,12,0,1,0
2020/06/12,Uganda,808,14,0,0
2020/06/12,Ukraine,29753,683,870,16
2020/06/12,UnitedArabEmirates,40986,479,286,2
2020/06/12,UnitedStatesVirginIslands,72,0,6,0
2020/06/12,UnitedStatesofAmerica,1988646,20315,112810,832
2020/06/12,Uruguay,847,1,23,0
2020/06/12,Venezuela(BolivarianRepublicof),2738,106,23,0
2020/06/12,VietNam,332,0,0,0
2020/06/12,Yemen,595,31,137,7
2020/06/12,Zambia,1252,0,10,0
2020/06/12,Zimbabwe,332,12,4,0
2020/06/13,Afghanistan,24102,556,451,5
2020/06/13,Algeria,10698,109,751,10
2020/06/13,Angola,130,12,5,0
2020/06/13,Anguilla,3,0,0,0
2020/06/13,AntiguaandBarbuda,25,0,3,0
2020/06/13,Argentina,27373,1386,772,31
2020/06/13,Armenia,16004,723,264,6
2020/06/13,Aruba,101,0,3,0
2020/06/13,Australia,7290,5,102,0
2020/06/13,Austria,16994,30,675,1
2020/06/13,Azerbaijan,9218,336,113,5
2020/06/13,Bahamas,103,0,11,0
2020/06/13,Bahrain,17713,1046,36,2
2020/06/13,Bangladesh,81523,3471,1095,46
2020/06/13,Barbados,96,0,7,0
2020/06/13,Belarus,52520,704,298,5
2020/06/13,Belgium,59819,108,9646,10
2020/06/13,Belize,20,0,2,0
2020/06/13,Benin,412,22,6,1
2020/06/13,Bermuda,141,0,9,0
2020/06/13,Bhutan,62,0,0,0
2020/06/13,Bolivia(PlurinationalStateof),16165,884,533,21
2020/06/13,"Bonaire,SintEustatiusandSaba",7,0,0,0
2020/06/13,Botswana,60,12,1,0
2020/06/13,Brazil,802828,30412,40919,1239
2020/06/13,BritishVirginIslands,8,0,1,0
2020/06/13,BruneiDarussalam,141,0,2,0
2020/06/13,BurkinaFaso,892,1,53,0
2020/06/13,Burundi,94,0,1,0
2020/06/13,CaboVerde,697,40,6,0
2020/06/13,Cambodia,126,0,0,0
2020/06/13,Cameroon,8743,62,270,55
2020/06/13,Canada,97530,405,7994,34
2020/06/13,CaymanIslands,186,6,1,0
2020/06/13,CentralAfricanRepublic,2057,13,7,2
2020/06/13,Chad,848,0,72,0
2020/06/13,Chile,160846,6754,2870,222
2020/06/13,China,84671,12,4645,0
2020/06/13,Colombia,45212,1530,1488,55
2020/06/13,Comoros,163,1,2,0
2020/06/13,Congo,745,0,25,0
2020/06/13,CostaRica,1538,77,12,0
2020/06/13,Cuba,2233,14,84,0
2020/06/13,Curaçao,22,0,1,0
2020/06/13,Czechia,9938,52,329,0
2020/06/13,Côted’Ivoire,4684,280,45,4
2020/06/13,DemocraticRepublicoftheCongo,4636,122,100,3
2020/06/13,Denmark,12099,64,594,1
2020/06/13,Djibouti,4441,43,38,1
2020/06/13,Dominica,18,2,0,0
2020/06/13,DominicanRepublic,22008,571,568,7
2020/06/13,Ecuador,45778,1338,3828,108
2020/06/13,Egypt,41303,1577,1422,27
2020/06/13,ElSalvador,3481,108,68,4
2020/06/13,EquatorialGuinea,1043,0,12,0
2020/06/13,Eritrea,41,0,0,0
2020/06/13,Eswatini,472,23,3,0
2020/06/13,Ethiopia,2915,245,47,7
2020/06/13,FalklandIslands(Malvinas),13,0,0,0
2020/06/13,FaroeIslands,187,0,0,0
2020/06/13,Fiji,18,0,0,0
2020/06/13,Finland,7073,9,325,0
2020/06/13,France,152067,564,29312,28
2020/06/13,FrenchGuiana,1043,126,2,0
2020/06/13,Gabon,3463,0,23,0
2020/06/13,Gambia,28,0,1,0
2020/06/13,Germany,186022,348,8781,18
2020/06/13,Ghana,10856,498,48,0
2020/06/13,Gibraltar,176,0,0,0
2020/06/13,Greenland,13,0,0,0
2020/06/13,Grenada,23,0,0,0
2020/06/13,Guadeloupe,171,7,14,0
2020/06/13,Guatemala,8561,340,334,18
2020/06/13,Guernsey,252,0,13,0
2020/06/13,Guinea,4426,54,24,1
2020/06/13,Guinea-Bissau,1389,0,12,0
2020/06/13,Guyana,158,2,12,0
2020/06/13,Haiti,3941,145,64,6
2020/06/13,Honduras,7669,309,294,4
2020/06/13,Hungary,4053,14,555,2
2020/06/13,India,308993,11458,8884,386
2020/06/13,Indonesia,36406,1111,2048,48
2020/06/13,Iran(IslamicRepublicof),182545,2369,8659,75
2020/06/13,Iraq,17770,1095,496,39
2020/06/13,Ireland,25250,12,1705,2
2020/06/13,Israel,18701,240,300,0
2020/06/13,Italy,236305,163,34223,56
2020/06/13,Jamaica,611,13,10,0
2020/06/13,Japan,17382,50,924,2
2020/06/13,Jersey,313,0,30,0
2020/06/13,Jordan,915,25,9,0
2020/06/13,Kazakhstan,14238,366,70,3
2020/06/13,Kenya,3305,90,96,4
2020/06/13,Kuwait,34952,520,285,6
2020/06/13,LaoPeople'sDemocraticRepublic,19,0,0,0
2020/06/13,Lebanon,1422,20,31,0
2020/06/13,Lesotho,4,0,0,0
2020/06/13,Liberia,421,11,32,1
2020/06/13,Libya,409,16,6,1
2020/06/13,Luxembourg,4055,3,110,0
2020/06/13,Madagascar,1230,27,10,0
2020/06/13,Malawi,481,0,4,0
2020/06/13,Malaysia,8402,33,119,1
2020/06/13,Maldives,2003,27,8,0
2020/06/13,Mali,1752,30,101,4
2020/06/13,Martinique,202,0,14,0
2020/06/13,Mauritania,1439,156,74,3
2020/06/13,Mauritius,337,0,10,0
2020/06/13,Mayotte,2268,28,28,0
2020/06/13,Mexico,133974,4790,15944,587
2020/06/13,Mongolia,197,3,0,0
2020/06/13,Montserrat,11,0,1,0
2020/06/13,Morocco,8610,73,212,1
2020/06/13,Mozambique,509,20,2,0
2020/06/13,Myanmar,261,0,6,0
2020/06/13,Namibia,31,0,0,0
2020/06/13,Nepal,5062,448,16,1
2020/06/13,Netherlands,48461,210,6053,9
2020/06/13,NewCaledonia,21,0,0,0
2020/06/13,NewZealand,1154,0,22,0
2020/06/13,Nicaragua,1655,0,55,0
2020/06/13,Niger,978,4,65,0
2020/06/13,Nigeria,14554,0,387,0
2020/06/13,NorthMacedonia,3706,164,171,2
2020/06/13,NorthernMarianaIslands,30,0,2,0
2020/06/13,Norway,8606,12,242,0
2020/06/13,Oman,21071,1117,96,7
2020/06/13,Pakistan,132405,6884,2551,88
2020/06/13,Panama,18586,697,418,5
2020/06/13,PapuaNewGuinea,8,0,0,0
2020/06/13,Paraguay,1254,24,11,0
2020/06/13,Peru,214788,5965,6109,206
2020/06/13,Philippines,24787,612,1052,16
2020/06/13,Poland,28577,376,1222,7
2020/06/13,Portugal,36180,270,1505,1
2020/06/13,PuertoRico,5536,184,146,2
2020/06/13,Qatar,76588,1517,70,1
2020/06/13,RepublicofKorea,12051,48,277,0
2020/06/13,Romania,21404,222,1380,11
2020/06/13,RussianFederation,520129,8706,6829,114
2020/06/13,Rwanda,510,16,2,0
2020/06/13,Réunion,488,1,1,0
2020/06/13,SaintBarthélemy,6,0,0,0
2020/06/13,SaintKittsandNevis,15,0,0,0
2020/06/13,SaintLucia,19,0,0,0
2020/06/13,SaintMartin,41,0,3,0
2020/06/13,SaintPierreandMiquelon,1,0,0,0
2020/06/13,SaintVincentandtheGrenadines,27,0,0,0
2020/06/13,SaudiArabia,119942,3921,893,36
2020/06/13,Senegal,4851,92,56,1
2020/06/13,Serbia,12175,73,252,0
2020/06/13,Seychelles,11,0,0,0
2020/06/13,SierraLeone,1103,18,51,1
2020/06/13,Singapore,39850,463,25,0
2020/06/13,SintMaarten,77,0,15,0
2020/06/13,Somalia,2513,0,85,0
2020/06/13,SouthSudan,1670,64,22,0
2020/06/13,Spain,243209,502,27136,0
2020/06/13,SriLanka,1880,3,11,0
2020/06/13,Sudan,6879,149,433,20
2020/06/13,Suriname,168,24,2,0
2020/06/13,Sweden,49684,1396,4854,40
2020/06/13,Switzerland,30980,19,1676,2
2020/06/13,SyrianArabRepublic,164,0,6,0
2020/06/13,SãoToméandPríncipe,388,0,10,0
2020/06/13,Tajikistan,4902,68,49,0
2020/06/13,Thailand,3134,5,58,0
2020/06/13,TheUnitedKingdom,292954,1541,41481,202
2020/06/13,Timor-Leste,24,0,0,0
2020/06/13,Togo,524,2,13,0
2020/06/13,Tunisia,1093,6,49,0
2020/06/13,Turkey,175218,1195,4778,15
2020/06/13,TurksandCaicosIslands,12,0,1,0
2020/06/13,Uganda,808,0,0,0
2020/06/13,Ukraine,30506,753,880,10
2020/06/13,UnitedArabEmirates,41499,513,287,1
2020/06/13,UnitedRepublicofTanzania,509,0,21,0
2020/06/13,UnitedStatesVirginIslands,72,0,6,0
2020/06/13,UnitedStatesofAmerica,2010391,21745,113757,947
2020/06/13,Uruguay,847,0,23,0
2020/06/13,Uzbekistan,4901,82,19,0
2020/06/13,Venezuela(BolivarianRepublicof),2814,76,23,0
2020/06/13,VietNam,332,0,0,0
2020/06/13,Yemen,636,41,140,3
2020/06/13,Zambia,1321,69,10,0
2020/06/13,Zimbabwe,343,11,4,0
2020/06/14,Afghanistan,24766,664,471,20
2020/06/14,Albania,1521,57,36,0
2020/06/14,Algeria,10810,112,760,9
2020/06/14,Andorra,853,0,51,0
2020/06/14,Angola,138,8,6,1
2020/06/14,Anguilla,3,0,0,0
2020/06/14,AntiguaandBarbuda,26,1,3,0
2020/06/14,Argentina,28764,1391,802,30
2020/06/14,Armenia,16667,663,269,5
2020/06/14,Aruba,101,0,3,0
2020/06/14,Austria,17014,20,677,2
2020/06/14,Azerbaijan,9570,352,115,2
2020/06/14,Bahamas,103,0,11,0
2020/06/14,Bahrain,18227,514,39,3
2020/06/14,Bangladesh,84379,2856,1139,44
2020/06/14,Barbados,96,0,7,0
2020/06/14,Belarus,53241,721,303,5
2020/06/14,Belgium,59918,99,9650,4
2020/06/14,Belize,20,0,2,0
2020/06/14,Benin,412,0,6,0
2020/06/14,Bermuda,142,1,9,0
2020/06/14,Bhutan,66,4,0,0
2020/06/14,Bolivia(PlurinationalStateof),16929,764,559,26
2020/06/14,"Bonaire,SintEustatiusandSaba",7,0,0,0
2020/06/14,BosniaandHerzegovina,2892,0,162,0
2020/06/14,Botswana,60,0,1,0
2020/06/14,Brazil,828810,25982,41828,909
2020/06/14,BritishVirginIslands,8,0,1,0
2020/06/14,Bulgaria,3266,75,172,0
2020/06/14,BurkinaFaso,892,0,53,0
2020/06/14,Burundi,94,0,1,0
2020/06/14,CaboVerde,726,29,6,0
2020/06/14,Cameroon,8743,0,270,0
2020/06/14,Canada,97943,413,8049,55
2020/06/14,CaymanIslands,187,1,1,0
2020/06/14,CentralAfricanRepublic,2057,0,7,0
2020/06/14,Chad,848,0,72,0
2020/06/14,Chile,167355,6509,3101,231
2020/06/14,China,84729,58,4645,0
2020/06/14,Colombia,46858,1646,1545,57
2020/06/14,Comoros,176,13,2,0
2020/06/14,Congo,779,34,25,0
2020/06/14,CostaRica,1612,74,12,0
2020/06/14,Croatia,2251,2,107,0
2020/06/14,Cuba,2238,5,84,0
2020/06/14,Curaçao,22,0,1,0
2020/06/14,Cyprus,980,0,18,0
2020/06/14,Czechia,9991,53,329,0
2020/06/14,Côted’Ivoire,4848,164,45,0
2020/06/14,DemocraticRepublicoftheCongo,4723,87,105,5
2020/06/14,Denmark,12139,40,597,3
2020/06/14,Djibouti,4449,8,41,3
2020/06/14,Dominica,18,0,0,0
2020/06/14,DominicanRepublic,22572,564,577,9
2020/06/14,Ecuador,46356,578,3874,46
2020/06/14,Egypt,42980,1677,1484,62
2020/06/14,ElSalvador,3603,122,72,4
2020/06/14,EquatorialGuinea,1043,0,12,0
2020/06/14,Eritrea,65,24,0,0
2020/06/14,Estonia,1973,3,69,0
2020/06/14,Eswatini,486,14,3,0
2020/06/14,Ethiopia,3166,251,55,8
2020/06/14,FalklandIslands(Malvinas),13,0,0,0
2020/06/14,FaroeIslands,187,0,0,0
2020/06/14,Finland,7087,14,325,0
2020/06/14,France,152460,393,29335,23
2020/06/14,FrenchGuiana,1161,118,2,0
2020/06/14,Gabon,3463,0,23,0
2020/06/14,Gambia,28,0,1,0
2020/06/14,Georgia,864,13,14,1
2020/06/14,Germany,186269,247,8787,6
2020/06/14,Ghana,11118,262,48,0
2020/06/14,Gibraltar,176,0,0,0
2020/06/14,Greece,3112,4,183,0
2020/06/14,Greenland,13,0,0,0
2020/06/14,Grenada,23,0,0,0
2020/06/14,Guadeloupe,171,0,14,0
2020/06/14,Guatemala,8982,421,351,17
2020/06/14,Guernsey,252,0,13,0
2020/06/14,Guinea,4484,58,25,1
2020/06/14,Guinea-Bissau,1460,71,15,3
2020/06/14,Guyana,159,1,12,0
2020/06/14,Haiti,3941,0,64,0
2020/06/14,HolySee,12,0,0,0
2020/06/14,Honduras,8132,463,306,12
2020/06/14,Hungary,4064,11,559,4
2020/06/14,Iceland,1808,1,10,0
2020/06/14,India,320922,11929,9195,311
2020/06/14,Indonesia,37420,1014,2091,43
2020/06/14,Iran(IslamicRepublicof),184955,2410,8730,71
2020/06/14,Iraq,18950,1180,549,53
2020/06/14,Ireland,25295,45,1705,0
2020/06/14,IsleofMan,336,0,24,0
2020/06/14,Israel,18876,175,300,0
2020/06/14,Italy,236651,346,34301,78
2020/06/14,Jamaica,614,3,10,0
2020/06/14,Japan,17429,47,925,1
2020/06/14,Jersey,313,0,30,0
2020/06/14,Jordan,953,38,9,0
2020/06/14,Kazakhstan,14496,258,73,3
2020/06/14,Kenya,3457,152,100,4
2020/06/14,Kosovo,1437,111,32,1
2020/06/14,Kuwait,35466,514,289,4
2020/06/14,Kyrgyzstan,2285,78,27,0
2020/06/14,Latvia,1097,1,28,1
2020/06/14,Lebanon,1442,20,32,1
2020/06/14,Lesotho,4,0,0,0
2020/06/14,Liberia,446,25,32,0
2020/06/14,Libya,418,9,8,2
2020/06/14,Liechtenstein,83,0,1,0
2020/06/14,Lithuania,1763,7,75,1
2020/06/14,Luxembourg,4063,8,110,0
2020/06/14,Madagascar,1252,22,10,0
2020/06/14,Malawi,529,48,5,1
2020/06/14,Malaysia,8445,43,120,1
2020/06/14,Maldives,2013,10,8,0
2020/06/14,Mali,1776,24,104,3
2020/06/14,Malta,646,1,9,0
2020/06/14,Martinique,202,0,14,0
2020/06/14,Mauritania,1573,134,81,7
2020/06/14,Mauritius,337,0,10,0
2020/06/14,Mayotte,2282,14,29,1
2020/06/14,Mexico,139196,5222,16448,504
2020/06/14,Monaco,99,0,1,0
2020/06/14,Montenegro,324,0,9,0
2020/06/14,Montserrat,11,0,1,0
2020/06/14,Morocco,8692,82,212,0
2020/06/14,Mozambique,553,44,2,0
2020/06/14,Myanmar,261,0,6,0
2020/06/14,Namibia,32,1,0,0
2020/06/14,Nepal,5335,273,18,2
2020/06/14,Netherlands,48640,179,6057,4
2020/06/14,Nicaragua,1655,0,55,0
2020/06/14,Niger,978,0,65,0
2020/06/14,Nigeria,15181,627,399,12
2020/06/14,NorthMacedonia,3902,196,179,8
2020/06/14,Norway,8606,0,242,0
2020/06/14,Oman,22077,1006,99,3
2020/06/14,Pakistan,139230,6825,2632,81
2020/06/14,Panama,19211,625,421,3
2020/06/14,Paraguay,1261,7,11,0
2020/06/14,Peru,220749,5961,6308,199
2020/06/14,Philippines,25392,605,1074,0
2020/06/14,Poland,29017,440,1237,15
2020/06/14,Portugal,36463,283,1512,7
2020/06/14,PuertoRico,5690,154,146,0
2020/06/14,Qatar,78416,1828,70,0
2020/06/14,RepublicofKorea,12085,34,277,0
2020/06/14,RepublicofMoldova,11459,366,399,4
2020/06/14,Romania,21679,275,1391,11
2020/06/14,RussianFederation,528964,8835,6948,119
2020/06/14,Rwanda,541,31,2,0
2020/06/14,Réunion,489,1,1,0
2020/06/14,SaintBarthélemy,6,0,0,0
2020/06/14,SaintKittsandNevis,15,0,0,0
2020/06/14,SaintLucia,19,0,0,0
2020/06/14,SaintMartin,41,0,3,0
2020/06/14,SaintPierreandMiquelon,1,0,0,0
2020/06/14,SaintVincentandtheGrenadines,27,0,0,0
2020/06/14,SanMarino,695,0,42,0
2020/06/14,SaudiArabia,123308,3366,932,39
2020/06/14,Senegal,4996,145,60,4
2020/06/14,Serbia,12251,76,253,1
2020/06/14,Seychelles,11,0,0,0
2020/06/14,SierraLeone,1132,29,51,0
2020/06/14,Singapore,40197,347,26,1
2020/06/14,SintMaarten,77,0,15,0
2020/06/14,Slovakia,1545,3,28,0
2020/06/14,Slovenia,1492,2,109,0
2020/06/14,Somalia,2579,66,87,2
2020/06/14,SouthSudan,1684,14,25,3
2020/06/14,Spain,243605,396,27136,0
2020/06/14,SriLanka,1884,4,11,0
2020/06/14,Sudan,7007,128,447,14
2020/06/14,Suriname,187,19,3,1
2020/06/14,Sweden,50931,1247,4874,20
2020/06/14,Switzerland,31011,31,1676,0
2020/06/14,SyrianArabRepublic,170,6,6,0
2020/06/14,SãoToméandPríncipe,388,0,10,0
2020/06/14,Tajikistan,4971,69,50,1
2020/06/14,Thailand,3135,1,58,0
2020/06/14,TheUnitedKingdom,294379,1425,41662,181
2020/06/14,Timor-Leste,24,0,0,0
2020/06/14,Togo,525,1,13,0
2020/06/14,Tunisia,1094,1,49,0
2020/06/14,Turkey,176677,1459,4792,14
